,address,updateAt,text,entity
6960,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 280.00 on 27-03-22 10.01.50 through UPI.Available Bal Rs 284.00 (UPI Ref ID 208682755277)-PNB",PUNJAB NATIONAL BANK
6961,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 196.00 on 27-03-22 08.40.51 through UPI.Available Bal Rs 4.00 (UPI Ref no 208676913331).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6962,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 200.00 on 27-03-22 08.39.22 through UPI.Available Bal Rs 200.00 (UPI Ref ID 208676787794)-PNB",PUNJAB NATIONAL BANK
6963,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 95.00 on 27-03-22 02.59.33 through UPI.Available Bal Rs 0.00 (UPI Ref no 208632878302).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6964,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 95.00 on 27-03-22 02.59.09 through UPI.Available Bal Rs 95.00 (UPI Ref ID 208632856713)-PNB",PUNJAB NATIONAL BANK
6965,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 150.00 on 27-03-22 10.10.04 through UPI.Available Bal Rs 0.00 (UPI Ref no 208615727837).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6966,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 150.00 on 27-03-22 10.08.33 through UPI.Available Bal Rs 150.00 (UPI Ref ID 208615644353)-PNB",PUNJAB NATIONAL BANK
6967,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 110.00 on 25-03-22 10.26.16 through UPI.Available Bal Rs 0.00 (UPI Ref no 208486215320).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6968,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 110.00 on 25-03-22 10.25.37 through UPI.Available Bal Rs 110.00 (UPI Ref ID 208486182024)-PNB",PUNJAB NATIONAL BANK
6969,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 111.00 on 25-03-22 02.56.23 through UPI.Available Bal Rs 0.00 (UPI Ref no 208434469054).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6970,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 111.00 on 25-03-22 02.55.55 through UPI.Available Bal Rs 111.00 (UPI Ref ID 208434445109)-PNB",PUNJAB NATIONAL BANK
6971,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 69.00 on 25-03-22 02.12.09 through UPI.Available Bal Rs 0.00 (UPI Ref no 208432002841).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6972,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 69.00 on 25-03-22 02.11.17 through UPI.Available Bal Rs 69.00 (UPI Ref ID 208431950433)-PNB",PUNJAB NATIONAL BANK
6973,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 357.00 on 23-03-22 04.46.15 through UPI.Available Bal Rs 0.00 (UPI Ref no 208249214674).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6974,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 357.00 on 23-03-22 04.45.48 through UPI.Available Bal Rs 357.00 (UPI Ref ID 208216175851)-PNB",PUNJAB NATIONAL BANK
6975,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 300.00 on 22-03-22 08.17.30 through UPI.Available Bal Rs 0.00 (UPI Ref no 208176244444).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6976,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 300.00 on 22-03-22 08.16.14 through UPI.Available Bal Rs 300.00 (UPI Ref ID 208176125113)-PNB",PUNJAB NATIONAL BANK
6977,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 1000.00 on 21-03-22 08.30.53 through UPI.Available Bal Rs 0.00 (UPI Ref no 208078717104).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6978,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 1000.00 on 21-03-22 08.30.35 through UPI.Available Bal Rs 1000.00 (UPI Ref no 208078691052).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6979,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 2000.00 on 21-03-22 08.29.53 through UPI.Available Bal Rs 2000.00 (UPI Ref ID 208078624547)-PNB",PUNJAB NATIONAL BANK
6980,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 10.00 on 21-03-22 12.02.10 through UPI.Available Bal Rs 0.00 (UPI Ref no 208025443536).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6981,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 10.00 on 21-03-22 12.00.57 through UPI.Available Bal Rs 10.00 (UPI Ref ID 208025371160)-PNB",PUNJAB NATIONAL BANK
6982,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 230.00 on 20-03-22 07.39.18 through UPI.Available Bal Rs 0.00 (UPI Ref no 207965077933).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6983,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 230.00 on 20-03-22 07.37.04 through UPI.Available Bal Rs 230.00 (UPI Ref ID 207964864803)-PNB",PUNJAB NATIONAL BANK
6984,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 200.00 on 20-03-22 12.01.52 through UPI.Available Bal Rs 0.00 (UPI Ref no 207926641677).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6985,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 200.00 on 20-03-22 12.01.15 through UPI.Available Bal Rs 200.00 (UPI Ref ID 207926599715)-PNB",PUNJAB NATIONAL BANK
6986,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 500.00 on 19-03-22 01.13.06 through UPI.Available Bal Rs 0.00 (UPI Ref no 207822156016).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6987,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 500.00 on 19-03-22 01.12.17 through UPI.Available Bal Rs 500.00 (UPI Ref ID 207822105285)-PNB",PUNJAB NATIONAL BANK
6988,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 100.00 on 18-03-22 09.28.24 through UPI.Available Bal Rs 0.00 (UPI Ref no 207787801465).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6989,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 100.00 on 18-03-22 09.26.58 through UPI.Available Bal Rs 100.00 (UPI Ref ID 207700765473)-PNB",PUNJAB NATIONAL BANK
6990,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 300.00 on 18-03-22 05.15.57 through UPI.Available Bal Rs 0.00 (UPI Ref no 207740605740).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6991,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 300.00 on 18-03-22 05.12.29 through UPI.Available Bal Rs 300.00 (UPI Ref ID 207740441289)-PNB",PUNJAB NATIONAL BANK
6992,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 80.00 on 17-03-22 11.15.55 through UPI.Available Bal Rs 0.00 (UPI Ref no 207689419994).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6993,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 80.00 on 17-03-22 11.14.38 through UPI.Available Bal Rs 80.00 (UPI Ref ID 207689386250)-PNB",PUNJAB NATIONAL BANK
6994,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 125.00 on 17-03-22 08.26.31 through UPI.Available Bal Rs 0.00 (UPI Ref no 207678811890).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6995,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 125.00 on 17-03-22 08.24.37 through UPI.Available Bal Rs 125.00 (UPI Ref ID 207678632535)-PNB",PUNJAB NATIONAL BANK
6996,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 292.00 on 14-03-22 02.05.10 through UPI.Available Bal Rs 0.00 (UPI Ref no 207331082957).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6997,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 292.00 on 14-03-22 02.04.27 through UPI.Available Bal Rs 292.00 (UPI Ref ID 207331039170)-PNB",PUNJAB NATIONAL BANK
6998,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 100.00 on 14-03-22 01.10.15 through UPI.Available Bal Rs 0.00 (UPI Ref no 207327638159).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
6999,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 100.00 on 14-03-22 12.38.33 through UPI.Available Bal Rs 100.00 (UPI Ref ID 207391798930)-PNB",PUNJAB NATIONAL BANK
7000,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 225.00 on 13-03-22 10.24.41 through UPI.Available Bal Rs 0.00 (UPI Ref no 207284910859).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7001,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 225.00 on 13-03-22 10.23.47 through UPI.Available Bal Rs 225.00 (UPI Ref ID 207284870341)-PNB",PUNJAB NATIONAL BANK
7002,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 335.00 on 13-03-22 06.43.39 through UPI.Available Bal Rs 0.00 (UPI Ref no 207256372271).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7003,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 335.00 on 13-03-22 06.42.18 through UPI.Available Bal Rs 335.00 (UPI Ref ID 207267516706)-PNB",PUNJAB NATIONAL BANK
7004,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 337.00 on 12-03-22 08.10.49 through UPI.Available Bal Rs 337.00 (UPI Ref ID 207170935178)-PNB",PUNJAB NATIONAL BANK
7005,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 337.00 on 12-03-22 08.11.33 through UPI.Available Bal Rs 0.00 (UPI Ref no 207171010251).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7006,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 500.00 on 09-03-22 11.14.01 through UPI.Available Bal Rs 0.00 (UPI Ref no 206815091409).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7007,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 500.00 on 09-03-22 11.13.36 through UPI.Available Bal Rs 500.00 (UPI Ref ID 206815069267)-PNB",PUNJAB NATIONAL BANK
7008,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 160.00 on 07-03-22 10.25.39 through UPI.Available Bal Rs 0.00 (UPI Ref no 206686574420).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7009,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 25.00 on 07-03-22 07.16.49 through UPI.Available Bal Rs 0.00 (UPI Ref no 206661065900).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7010,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 25.00 on 07-03-22 07.16.09 through UPI.Available Bal Rs 25.00 (UPI Ref ID 206660992762)-PNB",PUNJAB NATIONAL BANK
7011,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer, Average Balance in your account XXXXXXXX01586571 is below minimum level. Please build up required average balance to avoid levy of charges.",PUNJAB NATIONAL BANK
7012,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 130.00 on 07-03-22 03.17.07 through UPI.Available Bal Rs 0.00 (UPI Ref no 206635029543).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7013,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 200.00 on 06-03-22 12.15.32 through UPI.Available Bal Rs 0.00 (UPI Ref no 206505140542).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7014,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 200.00 on 06-03-22 12.14.51 through UPI.Available Bal Rs 200.00 (UPI Ref ID 206505129883)-PNB",PUNJAB NATIONAL BANK
7015,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 243.00 on 05-03-22 09.11.27 through UPI.Available Bal Rs 0.00 (UPI Ref no 206487236209).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7016,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 243.00 on 05-03-22 09.10.15 through UPI.Available Bal Rs 243.00 (UPI Ref ID 206487138462)-PNB",PUNJAB NATIONAL BANK
7017,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer, enroll online for PMJJBY,PMSBY & APY using path: Internet Banking>Other services for PNB One>Govt.Initiatives for pension & insurance benefits",PUNJAB NATIONAL BANK
7018,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 400.00 on 04-03-22 02.46.18 through UPI.Available Bal Rs 0.00 (UPI Ref no 206335751195).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7019,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 400.00 on 04-03-22 02.45.51 through UPI.Available Bal Rs 400.00 (UPI Ref ID 206335724741)-PNB",PUNJAB NATIONAL BANK
7020,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 264.00 on 02-03-22 02.06.24 through UPI.Available Bal Rs 0.00 (UPI Ref no 206139077113).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7021,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 264.00 on 02-03-22 02.05.47 through UPI.Available Bal Rs 264.00 (UPI Ref ID 206139039859)-PNB",PUNJAB NATIONAL BANK
7022,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 400.00 on 02-03-22 01.56.39 through UPI.Available Bal Rs 0.00 (UPI Ref no 206128485497).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7023,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 400.00 on 02-03-22 01.55.30 through UPI.Available Bal Rs 400.00 (UPI Ref ID 206128414271)-PNB",PUNJAB NATIONAL BANK
7024,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC",Ac XXXXXXXX01586571 Credited with Rs.1.50 01-03-2022 14:08:09 thru UPI . Aval Bal Rs.1.50 CR. (UPI Ref ID:206099736287) Helpline 18001802222.No carelessness until there is a cure.-PNB,PUNJAB NATIONAL BANK
7025,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 500.00 on 01-03-22 08.50.46 through UPI.Available Bal Rs 0.00 (UPI Ref no 206080345391).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7026,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 500.00 on 01-03-22 08.50.13 through UPI.Available Bal Rs 500.00 (UPI Ref ID 206080320048)-PNB",PUNJAB NATIONAL BANK
7027,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 180.00 on 28-02-22 05.48.17 through UPI.Available Bal Rs 0.00 (UPI Ref no 205949966637).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7028,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 180.00 on 28-02-22 05.47.11 through UPI.Available Bal Rs 180.00 (UPI Ref ID 205949897951)-PNB",PUNJAB NATIONAL BANK
7029,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 372.00 on 27-02-22 06.23.16 through UPI.Available Bal Rs 0.00 (UPI Ref no 205895399416).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7030,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 372.00 on 27-02-22 06.22.38 through UPI.Available Bal Rs 372.00 (UPI Ref ID 205895351039)-PNB",PUNJAB NATIONAL BANK
7031,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 500.00 on 25-02-22 10.21.22 through UPI.Available Bal Rs 500.00 (UPI Ref ID 205652106619)-PNB",PUNJAB NATIONAL BANK
7032,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 117.00 on 25-02-22 02.05.46 through UPI.Available Bal Rs 0.00 (UPI Ref no 205664649869).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7033,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 117.00 on 25-02-22 02.05.02 through UPI.Available Bal Rs 117.00 (UPI Ref ID 205664605942)-PNB",PUNJAB NATIONAL BANK
7034,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 300.00 on 24-02-22 04.09.14 through UPI.Available Bal Rs 0.00 (UPI Ref no 205515118344).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7035,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 300.00 on 24-02-22 04.08.35 through UPI.Available Bal Rs 300.00 (UPI Ref ID 205539718294)-PNB",PUNJAB NATIONAL BANK
7036,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 152.00 on 23-02-22 11.32.21 through UPI.Available Bal Rs 152.00 (UPI Ref ID 205486375343)-PNB",PUNJAB NATIONAL BANK
7037,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 360.00 on 23-02-22 03.14.43 through UPI.Available Bal Rs 0.00 (UPI Ref no 205456872373).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7038,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 360.00 on 23-02-22 03.11.12 through UPI.Available Bal Rs 360.00 (UPI Ref ID 205456703841)-PNB",PUNJAB NATIONAL BANK
7039,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 370.00 on 22-02-22 09.22.41 through UPI.Available Bal Rs 0.00 (UPI Ref no 205326627425).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7040,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 370.00 on 22-02-22 09.21.53 through UPI.Available Bal Rs 370.00 (UPI Ref ID 205352796704)-PNB",PUNJAB NATIONAL BANK
7041,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 470.00 on 22-02-22 09.09.26 through UPI.Available Bal Rs 0.00 (UPI Ref no 205325714874).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7042,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 470.00 on 22-02-22 09.08.46 through UPI.Available Bal Rs 470.00 (UPI Ref ID 205349008551)-PNB",PUNJAB NATIONAL BANK
7043,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 105.00 on 22-02-22 12.50.28 through UPI.Available Bal Rs 0.00 (UPI Ref no 205392817285).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7044,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 105.00 on 22-02-22 12.48.53 through UPI.Available Bal Rs 105.00 (UPI Ref ID 205392729892)-PNB",PUNJAB NATIONAL BANK
7045,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is debited for Rs 20.00 on 20-02-22 11.11.08 through UPI.Available Bal Rs 102.00 (UPI Ref no 205119442409).If not done by you,pl forward this SMS from registered mobile to 9264092640 to report unauthorized txn & block UPI. Download PNB ONE-PNB",PUNJAB NATIONAL BANK
7046,PNBSMS,"Thu, 12 May 2022 05:06:57 UTC","Dear Customer,Your a/c XXXXXXXX6571 is credited for Rs 1000.00 on 20-02-22 11.08.11 through UPI.Available Bal Rs 1122.00 (UPI Ref ID 205119378417)-PNB",PUNJAB NATIONAL BANK
